Date,Open,High,Low,Close,Volume
2026-03-08,108.58011503140705,111.01584823573067,108.53155293208508,109.21777865507603,4610052.9500781745
2026-03-09,109.21777865507603,111.3372896385768,107.8214079983086,107.9090056960673,1258240.0994831447
2026-03-10,107.9090056960673,108.09539158370616,106.21356863432982,107.53178765819789,2478839.5337587018
2026-03-11,107.53178765819789,112.08825302372176,106.61258184576785,111.31318156118824,3217704.1689083134
2026-03-12,111.31318156118824,113.48475109686579,109.4168898740404,110.59912247503622,4248706.535263255
2026-03-13,110.59912247503622,113.96338983327401,109.91731217763555,110.3335051776019,4252346.2566320915
2026-03-14,110.3335051776019,111.83456693249211,106.32072834102824,109.87171185776526,1852191.674292853
2026-03-15,109.87171185776526,113.73264402387551,109.16361386935128,110.90669491649709,1506512.1902757399
2026-03-16,110.90669491649709,111.69689423169862,108.06592768872298,110.0051774137775,3538943.070940755
2026-03-17,110.0051774137775,112.66749652675776,108.89403769558423,110.02088999713926,3117419.726761367
2026-03-18,110.02088999713926,111.33313667105281,109.24428856932039,111.17653981495572,3278510.080038496
2026-03-19,111.17653981495572,112.7146709653257,109.47562372021473,112.45980638829951,4106377.60280663
2026-03-20,112.45980638829951,112.62860929507266,110.31764218606813,110.46867881506687,2345306.9742959933
2026-03-21,110.46867881506687,111.18695416844312,107.96668987252747,108.64878143804488,1364977.6179012943
2026-03-22,108.64878143804488,111.17682218295813,108.06920341958237,109.4163388703094,4679077.650924949
2026-03-23,109.4163388703094,110.3831883140712,108.49748663823259,109.12002839955281,4427257.663310537
2026-03-24,109.12002839955281,110.74956762093713,107.6443043670423,109.3159058452888,4654681.034257304
2026-03-25,109.3159058452888,110.2368916280385,103.91014203816098,107.92476911600811,1731336.6552698
2026-03-26,107.92476911600811,108.74599217231754,105.42965814274781,106.43008806123673,2562813.4557931204
2026-03-27,106.43008806123673,108.66846152520884,104.8102172900215,105.0963292765987,1679278.6507903216
2026-03-28,105.0963292765987,108.99079316731418,102.09404498022909,106.94985408096984,3643324.9164708094
2026-03-29,106.94985408096984,107.19371906576079,103.23768881613545,105.28069299661524,2718714.99352278
2026-03-30,105.28069299661524,107.80183901210518,104.46635265491096,107.760267825788,4558655.163389437
2026-03-31,107.760267825788,108.02313778403587,104.74654972789693,106.62244458052348,1394302.4943661748
2026-04-01,106.62244458052348,109.45602165207293,101.00655769248178,103.83176128804072,2077328.2446992164
2026-04-02,103.83176128804072,106.52521269492382,103.42397082924678,104.08843646131582,2180234.252820957
2026-04-03,104.08843646131582,104.40432688838914,101.48146139722854,102.79480144852234,3342879.967623704
2026-04-04,102.79480144852234,103.53248866289239,101.05124290259862,103.04421437691454,4914786.022431342
2026-04-05,103.04421437691454,103.39911139577265,99.62128169187586,100.92490244583873,2024218.0269093835
2026-04-06,100.92490244583873,103.31771978618188,96.30322531021925,99.2392036848608,4037875.726813786
2026-04-07,99.2392036848608,99.58078135686984,98.56286780526447,99.23731144784692,4954393.283943715
2026-04-08,99.23731144784692,100.46133710923536,97.42760437271538,100.00100959034285,2951085.5093800165
2026-04-09,100.00100959034285,100.5075378328721,96.8762272743275,97.59710594942621,1656432.6757186651
2026-04-10,97.59710594942621,98.0479167182817,93.62805708865326,96.37340749958653,2747819.7877074033
2026-04-11,96.37340749958653,100.1866381713374,94.67173523730906,99.54254551514418,2947438.4061417906
2026-04-12,99.54254551514418,103.86709463121663,98.70661982803932,102.66299673839346,4208916.176991127
2026-04-13,102.66299673839346,102.98614862078048,98.03133904454803,102.53430709633689,3056077.3016085005
2026-04-14,102.53430709633689,106.23157848517052,101.475477565563,104.18187552247922,2568883.9966568938
2026-04-15,104.18187552247922,104.4877524961087,101.81012551265545,101.97469225581293,3979099.5262753223
2026-04-16,101.97469225581293,105.9254472117538,99.15077856716388,104.74319009604893,2207743.4970627464
2026-04-17,104.74319009604893,105.28881970821107,104.22700439314976,104.42383211862447,3651765.966225581
2026-04-18,104.42383211862447,104.695152903721,99.73547206687105,101.27616424501863,4185638.8244154975
2026-04-19,101.27616424501863,101.5856033063238,100.90629224516123,101.23291200071202,4819486.012377491
2026-04-20,101.23291200071202,102.46473922606141,99.81609036904652,102.18160461514165,2577992.344806327
2026-04-21,102.18160461514165,103.68348155936843,99.34954375481861,101.00671131437169,3547365.944569493
2026-04-22,101.00671131437169,101.64257605591511,100.33308108420216,100.62284264699427,3391809.4132976052
2026-04-23,100.62284264699427,103.943393824806,99.09070902618713,99.88589312507979,1592655.9545815699
2026-04-24,99.88589312507979,100.37536706913082,97.90591443034616,98.70457683823908,2846489.2754706144
2026-04-25,98.70457683823908,99.19906066834767,96.77434226060043,97.65547189151711,4230834.849649198
2026-04-26,97.65547189151711,98.39589378358471,96.1429314145809,97.25923654224331,1314966.1997860265
2026-04-27,97.25923654224331,100.08783408626256,95.132086115093,96.22191386399386,4317821.091591606
2026-04-28,96.22191386399386,98.08544528504291,94.85202349578,95.12857966416482,3248776.329175197
2026-04-29,95.12857966416482,97.381260603815,93.01909035255127,93.48020389507178,3968629.484861953
2026-04-30,93.48020389507178,93.62839411748857,92.71827724084147,93.06513752603598,3893153.0373148294
2026-05-01,93.06513752603598,97.75840128805052,90.87610526524608,91.99483972997683,1169355.0373351474
2026-05-02,91.99483972997683,95.99715069222644,89.70316160372123,95.09750132693665,1554943.2147989988
2026-05-03,95.09750132693665,97.37264065589956,92.26998258089486,93.58224946070462,3092553.63409538
2026-05-04,93.58224946070462,95.25524328055361,92.25809236718823,94.35887906318483,2429883.603460063
2026-05-05,94.35887906318483,95.460394160196,92.70034776948401,93.87487919504079,4337480.911211452
2026-05-06,93.87487919504079,94.78970926504601,90.91785858656345,91.52400976499673,4817142.50316363
2026-05-07,91.52400976499673,93.2411871598259,89.02916529861778,89.14861025248143,3318247.477633855
2026-05-08,89.14861025248143,92.10957483742833,86.62436350590018,87.77199290745361,3647782.4811867983
2026-05-09,87.77199290745361,89.3893729361233,87.2288224972762,87.65933771349754,2077722.8313602577
2026-05-10,87.65933771349754,87.84347515606271,84.9472793455317,86.05065195145224,1653521.5605516816
2026-05-11,86.05065195145224,86.9951049010004,82.7121132298238,84.13413293653407,2660072.042808423
2026-05-12,84.13413293653407,86.43669553079529,82.05208839226479,82.15961769234784,2174105.606859385
2026-05-13,82.15961769234784,83.03741281463738,80.58382457691195,81.42101380222213,1689795.4837404704
2026-05-14,81.42101380222213,81.88332355825177,80.45256904831412,81.10122920283078,4932743.172650663
2026-05-15,81.10122920283078,82.65704780479646,80.57949138024114,81.28909836248359,2993246.7360890433
2026-05-16,81.28909836248359,83.02306612947673,80.32420764372847,82.74881643157966,4269341.182476066
2026-05-17,82.74881643157966,83.46816902007697,81.85245376878996,82.36317247077379,4865751.992254503
2026-05-18,82.36317247077379,84.56019428487932,82.33872708331009,83.28733125204252,3255792.2641529385
2026-05-19,83.28733125204252,85.60009433354142,81.99558119983692,84.14042901547882,2861064.6210944494
2026-05-20,84.14042901547882,84.6668836134467,80.14658771596912,80.77553497449593,4985502.408008015
2026-05-21,80.77553497449593,81.59517682616355,79.67564626974267,81.0508980937885,4133293.52782409
2026-05-22,81.0508980937885,83.98832510002667,80.3317217075378,83.74812816063252,1562010.426272972
2026-05-23,83.74812816063252,84.94211149077225,83.23385365732581,84.10731030752791,2116980.1869046357
2026-05-24,84.10731030752791,84.71609128101625,80.38310039700679,81.99308601209647,2956418.6986938883
2026-05-25,81.99308601209647,82.9486783880829,81.35426539041927,81.99889057277417,2315097.439679556
2026-05-26,81.99889057277417,84.48883246549396,80.83033267783658,82.69841677943128,4136071.1131388973
2026-05-27,82.69841677943128,83.48832838986608,80.65817873603517,81.66094860033374,3057956.6139169754
2026-05-28,81.66094860033374,83.95900522049088,78.97609926268977,81.42755541564907,1169712.2724263007
2026-05-29,81.42755541564907,83.10089852277851,80.86403588024672,81.0567542861788,4616987.2182124
2026-05-30,81.0567542861788,82.4599364406532,79.63956363612449,81.70066290725423,3565291.201990788
2026-05-31,81.70066290725423,83.3021211396352,78.99339024153132,82.58161035305534,4805117.691372383
2026-06-01,82.58161035305534,85.15343494119165,79.87949843212006,80.04733199788501,2853729.9102963284
2026-06-02,80.04733199788501,82.29088969392474,77.6690076533931,81.0853834736656,1119525.0943314559
2026-06-03,81.0853834736656,82.07064208041156,79.41522014423963,80.60393918241155,3080425.7538752584
2026-06-04,80.60393918241155,82.46914406327365,80.07307479011283,81.85066831562496,1213326.7316911928
2026-06-05,81.85066831562496,84.32340853237328,79.76537705703247,83.13767365151355,3471310.502042858
2026-06-06,83.13767365151355,85.84038697204224,82.21008625876988,85.00872658362567,4737195.280964536
2026-06-07,85.00872658362567,87.60437710768053,83.91603747173713,86.66962597162733,4419640.196767088
2026-06-08,86.66962597162733,87.83217121880902,86.18811727788288,87.49428721706177,1880046.4013499685
2026-06-09,87.49428721706177,88.10318759058912,85.90708774598265,87.90279007791533,4588536.05805919
2026-06-10,87.90279007791533,91.14053102862229,83.80348693548441,86.69554942958631,3828556.664834963
2026-06-11,86.69554942958631,86.87365409020819,84.59492467428652,85.92343388987302,2358149.5979111325
2026-06-12,85.92343388987302,88.4050281167881,84.9477535088057,87.25625052393599,4247709.442961394
2026-06-13,87.25625052393599,87.29291902035992,85.47096442846359,86.29363898421603,2388405.85814929
2026-06-14,86.29363898421603,86.49248019903133,84.78308636467011,85.82987719694958,4600089.679536965
2026-06-15,85.82987719694958,90.1734140232955,84.88881139192443,87.10471851433834,3508143.887496238
2026-06-16,87.10471851433834,90.95928944431711,84.83405028579412,88.82142018271291,2302045.8195282575
2026-06-17,88.82142018271291,89.38959418988067,87.43130747387899,89.0432541437472,3928165.7770400806
2026-06-18,89.0432541437472,90.72004831397493,86.94588650582142,89.92948234689791,1313685.0594411683
2026-06-19,89.92948234689791,92.15957999094238,88.88546536211751,90.79219752219483,1137306.8093786908
2026-06-20,90.79219752219483,95.61378860343729,90.48347130895192,93.5426319937779,2507153.194062885
2026-06-21,93.5426319937779,96.20370175167162,92.52244973902047,93.8918811469271,3067178.5544559304
2026-06-22,93.8918811469271,94.94307927569538,93.82409334465918,93.88463448933794,2394429.7337573655
2026-06-23,93.88463448933794,95.34847175786335,91.7175934165101,92.22201267452968,4093433.2612624317
2026-06-24,92.22201267452968,94.1395521851484,90.89212533375883,92.06964587354452,3400227.965556179
2026-06-25,92.06964587354452,94.08281327121598,91.45119639896943,91.50360695150702,2889289.7793411594
2026-06-26,91.50360695150702,92.12576415160962,88.4812079180753,91.83077164333602,3509039.776543081
2026-06-27,91.83077164333602,95.06501686592097,90.94218370837386,93.30141885389861,3390599.1141339564
2026-06-28,93.30141885389861,94.27269072693441,90.98635564878366,92.15369423791897,1472219.416651315
2026-06-29,92.15369423791897,94.76444119749877,90.26165674230474,94.38813496881872,2540761.9092368293
2026-06-30,94.38813496881872,96.07799079050596,93.65087020146326,95.6557231686951,2481970.880004626
2026-07-01,95.6557231686951,97.79890216549454,93.3948759994313,96.62493088391855,3892192.295964649
2026-07-02,96.62493088391855,98.82822852379458,95.22077124130377,97.73325590643047,3383193.0028591603
2026-07-03,97.73325590643047,99.30090238046934,96.02589128594583,97.73986879389996,3389284.388749111
2026-07-04,97.73986879389996,101.48598859547228,95.76572908016276,100.0388382256916,4476280.676598544
2026-07-05,100.0388382256916,101.9449350137896,98.03667928933002,99.09223063175708,1232003.8701170245
2026-07-06,99.09223063175708,101.59241568252828,98.05219191980075,100.64420086694916,2741631.867070065
2026-07-07,100.64420086694916,102.18400258901549,99.16771698046892,100.66310172908452,2975161.2813437474
2026-07-08,100.66310172908452,102.66805727916294,100.53232136139613,101.2375150159828,4156081.315941696
2026-07-09,101.2375150159828,101.56242519226528,100.13994699437004,100.1841981714779,1256582.7206957801
2026-07-10,100.1841981714779,102.63353170196582,99.61518090206965,100.76561908893774,3329646.798139746
2026-07-11,100.76561908893774,104.4018903736801,99.75896872604814,101.76062857149266,4302615.817327576
2026-07-12,101.76062857149266,105.12830562232348,100.63969579453496,102.3061727030649,4906057.379705896
2026-07-13,102.3061727030649,105.12766274409552,98.74881530369157,100.60313183395542,3082760.007159511
2026-07-14,100.60313183395542,101.45285917629026,99.50266608480715,99.8852809700677,2494758.7123483997
2026-07-15,99.8852809700677,100.78295709075074,99.16112814870434,100.3631366330545,4598154.522622317
2026-07-16,100.3631366330545,101.13174817948739,99.2868895138311,100.90369768812157,2603881.394405881
2026-07-17,100.90369768812157,101.60876271616378,97.8513984283762,99.16362976561201,1913325.5870424225
2026-07-18,99.16362976561201,99.93665861782787,99.04599580308208,99.14751161524191,2567545.9345415365
2026-07-19,99.14751161524191,100.55037861851629,98.31751174670515,98.54139663309613,1566114.858043883
2026-07-20,98.54139663309613,100.05086338044869,98.28875046263856,99.30057184802996,3305452.292087353
2026-07-21,99.30057184802996,101.9060431442138,98.01871569965135,99.04201487530632,4779880.6340151
2026-07-22,99.04201487530632,100.09737966710516,97.89614151339418,98.72559102791934,4464507.3200922515
2026-07-23,98.72559102791934,99.00756289267325,95.11102693868632,95.84122711495867,3011012.3369338214
2026-07-24,95.84122711495867,96.45653394310075,93.45008331626444,95.65414011397878,2962682.548097306
2026-07-25,95.65414011397878,96.23575700476627,91.86795538904889,95.01016288816906,4882946.856475196
2026-07-26,95.01016288816906,96.56296871399562,92.09775603665244,93.34777789315167,1068879.4872089478
2026-07-27,93.34777789315167,95.83962879625074,93.02337675325207,93.87979782139841,2343514.521294251
2026-07-28,93.87979782139841,96.57129632688789,92.86047347875096,95.51849290521268,2988611.89658852
2026-07-29,95.51849290521268,96.51193696042372,93.98692844297585,94.21666275001336,2242520.8934729397
2026-07-30,94.21666275001336,95.6375783738189,91.47102277405389,91.95967212548742,2502370.5345927468
2026-07-31,91.95967212548742,92.76282155456538,90.26048646373297,91.17964002145133,2546494.1025832538
2026-08-01,91.17964002145133,92.05068294514791,88.24276684136733,90.7637493304552,2669974.231995553
2026-08-02,90.7637493304552,94.09858890892815,89.78783704330705,92.73100654350522,4385400.13652239
2026-08-03,92.73100654350522,93.60544802896341,90.27027511424039,91.93164742681097,3109311.686283702
2026-08-04,91.93164742681097,92.71697564084711,90.73427198898304,91.47282750392108,4433223.478680404
2026-08-05,91.47282750392108,92.7573702880354,90.981569014126,92.30156022797094,3739973.15389037
2026-08-06,92.30156022797094,93.0804292611694,91.81845180052106,92.74570099986911,2375484.3642679118
2026-08-07,92.74570099986911,92.93513882386674,91.20411383651768,91.58079657258361,3665937.7394188154
2026-08-08,91.58079657258361,93.17751171464121,87.68958585549393,88.93504593082983,4674838.477246227
2026-08-09,88.93504593082983,89.32716402262575,86.0106712665726,86.98188296110348,3340760.035547758
2026-08-10,86.98188296110348,87.74257452551258,82.27723431970891,84.58347561914445,4759532.287518049
2026-08-11,84.58347561914445,84.94360055188137,81.22907230488,82.38034235354945,2597748.72438874
2026-08-12,82.38034235354945,84.28390535372034,82.2187157021254,84.05463556061163,2171581.2966746874
2026-08-13,84.05463556061163,84.44951995468179,81.63867412770774,83.41405080298338,3330305.7248146697
2026-08-14,83.41405080298338,84.66619179668768,82.7174670571408,83.02998971042882,3496587.1780927167
2026-08-15,83.02998971042882,83.90960084310794,81.74479776181528,83.26002109935344,4149938.4446094707
2026-08-16,83.26002109935344,83.8666724641556,82.38420220148744,83.68142353790486,1997309.575439108
2026-08-17,83.68142353790486,85.46996199349026,81.30087453217666,85.32068234907214,1158880.3362403132
2026-08-18,85.32068234907214,86.92871521285049,82.69368558314778,83.69474895384961,4150717.192204121
2026-08-19,83.69474895384961,83.92592847412095,81.36912678904089,82.96647404204899,3617903.8506240626
2026-08-20,82.96647404204899,84.40783334648205,81.25814679319645,81.55776752579342,4371521.476747783
2026-08-21,81.55776752579342,83.67867722657036,79.36503626446267,81.98190387329223,4899807.218683848
2026-08-22,81.98190387329223,84.62839367392365,81.35937343306715,84.07423986735806,2295731.8898504577
2026-08-23,84.07423986735806,85.91372233204443,83.93182311247679,85.06040426146485,2651299.6800029576
2026-08-24,85.06040426146485,88.94964409320087,81.69018200552652,87.7003762160892,4600715.438292016
2026-08-25,87.7003762160892,88.05871276419697,84.05221967634142,86.53657477571858,4175999.122192677
2026-08-26,86.53657477571858,86.69782672181898,81.63977252677232,83.06381698259534,3548560.2841886724
2026-08-27,83.06381698259534,83.91078879119925,82.00308810970786,83.21421463877508,2330401.6448971583
2026-08-28,83.21421463877508,83.83659824234564,80.44104076765328,80.6678251205766,1025409.3555645003
2026-08-29,80.6678251205766,81.68065053655289,77.30173613179747,79.23464112419703,4666974.204438103
2026-08-30,79.23464112419703,82.22886129597535,78.9675866606593,80.53917567405696,3064059.2735798564
2026-08-31,80.53917567405696,81.19943166346322,79.69948963770378,80.85548037264924,3756259.0602604295
2026-09-01,80.85548037264924,83.45425240051425,79.29502894941444,82.22774028446582,1314852.536431216
2026-09-02,82.22774028446582,83.70981513589541,78.47451482360303,79.46873687090101,2277946.532098519
2026-09-03,79.46873687090101,82.78966716837475,79.22812950401983,81.42145883300577,1486191.3678430333
2026-09-04,81.42145883300577,83.48185905140194,81.3940361810922,83.12214656415695,4025008.025144406
2026-09-05,83.12214656415695,84.88292332288314,81.89178885937675,82.59981434696685,4245110.100715484
2026-09-06,82.59981434696685,82.86451032541896,80.79093538942247,81.93461059453576,3151712.8050906286
2026-09-07,81.93461059453576,82.28895481060457,81.15564948009666,81.38312028853096,2040790.4355718202
2026-09-08,81.38312028853096,83.9807352656451,78.96389319642546,79.73530251284313,4680185.776775716
2026-09-09,79.73530251284313,81.3417891393796,79.52508472824776,81.05041983571347,4242969.525482566
2026-09-10,81.05041983571347,81.45606751490674,78.66807515444772,80.10478689491883,4679568.716812884
2026-09-11,80.10478689491883,81.63197410033324,78.28028393957851,79.23534649021761,4975584.71525104
2026-09-12,79.23534649021761,82.16371172033138,77.17611628687415,78.93620379532155,1327515.2723646872
2026-09-13,78.93620379532155,79.06119352157775,76.67179273430841,77.91082734892967,3090038.1711794175
2026-09-14,77.91082734892967,80.81137717801475,77.3418049195564,79.01901424580188,4390018.756357408
2026-09-15,79.01901424580188,81.19555326102457,78.8579510515121,79.57074735359716,2747264.3315724544
2026-09-16,79.57074735359716,81.18432288280006,78.48673143419472,79.00858857499865,1657018.101023625
2026-09-17,79.00858857499865,79.25515776209143,77.12421534749888,78.72377815907608,2124586.2343712896
2026-09-18,78.72377815907608,80.39121712524653,77.41307740555186,78.13996103848172,1076841.2880590956
2026-09-19,78.13996103848172,79.06875019757379,77.00370392057646,77.68399103117692,1493532.3425034438
2026-09-20,77.68399103117692,78.77702720990199,76.76225304763354,77.11334811549033,2425296.004861952
2026-09-21,77.11334811549033,77.26324007933543,76.07800948788638,76.9234805568639,2648851.2099776696
